Teams,Half_Time_Score,Full_Time_Score,Week,Season,Home,Draw,Away,Team_Winner,Yes,No,BTTS_Winner
ROM - JUV,(1 - 0),2 - 0,2,Season: #15197,2.65,3.55,2.6,0,1.59,2.3,0
TOR - CAG,(0 - 0),0 - 0,2,Season: #15197,1.74,4.2,4.3,1,1.49,2.55,0
UDI - ATA,(1 - 2),2 - 3,2,Season: #15197,3.6,3.65,2.03,2,1.65,2.19,1
VEN - NAP,(1 - 0),2 - 0,2,Season: #15197,4.8,4.2,1.67,0,1.57,2.35,0
AUG - UNI,(1 - 1),2 - 2,2,Season: #15197,1.98,4.35,3.2,1,1.35,3.1,1
FCB - RBL,(1 - 0),3 - 1,2,Season: #15197,2.1,3.95,3.15,0,1.52,2.45,1
HEI - EIN,(1 - 1),2 - 1,2,Season: #15197,2.85,3.9,2.3,0,1.51,2.5,1
HOF - FRE,(2 - 0),3 - 0,2,Season: #15197,2.13,3.85,3.15,0,1.57,2.35,0
LEV - BOC,(0 - 0),1 - 0,2,Season: #15197,1.42,4.85,7.25,0,1.84,1.92,0
STP - MAI,(0 - 1),0 - 2,2,Season: #15197,1.85,4.4,3.6,2,1.39,2.9,0
STU - DOR,(0 - 0),1 - 1,2,Season: #15197,2.11,4,3.1,1,1.47,2.6,1
WER - MON,(0 - 0),1 - 0,2,Season: #15197,2.65,3.85,2.45,0,1.52,2.45,0
WOL - KIE,(1 - 0),2 - 1,2,Season: #15197,1.69,4.25,4.55,0,1.59,2.3,1
BRE - PSG,(1 - 0),3 - 3,2,Season: #15197,3.65,4.1,1.88,1,1.51,2.5,1
HAV - MAR,(1 - 2),1 - 4,2,Season: #15197,4.5,4.15,1.71,2,1.64,2.2,1
LEN - NIC,(0 - 0),0 - 3,2,Season: #15197,1.96,3.85,3.6,2,1.64,2.2,0
LIL - AUX,(0 - 0),1 - 1,2,Season: #15197,1.44,5.25,6.25,1,1.53,2.45,1
MPR - STE,(2 - 0),3 - 0,2,Season: #15197,2.02,4.15,3.25,0,1.43,2.75,0
NAN - LYO,(2 - 2),2 - 4,2,Season: #15197,3.05,4.2,2.07,2,1.38,2.95,1
REI - ASM,(0 - 1),2 - 1,2,Season: #15197,2.65,3.8,2.45,0,1.54,2.4,1
REN - ANG,(0 - 0),2 - 0,2,Season: #15197,1.61,4.6,4.85,0,1.52,2.5,0
TOU - STR,(1 - 2),2 - 2,2,Season: #15197,1.95,4.05,3.5,1,1.53,2.45,1
AZA - ALM,(2 - 0),5 - 0,2,Season: #15197,1.37,5.25,8,0,1.81,1.96,0
FEY - HEE,(3 - 1),4 - 1,2,Season: #15197,1.4,5.25,7,0,1.62,2.24,1
GAE - PEC,(0 - 0),1 - 2,2,Season: #15197,1.85,4,3.9,2,1.62,2.25,1
HER - RKC,(4 - 1),6 - 1,2,Season: #15197,1.87,4.45,3.5,0,1.37,3,1
NAC - FOR,(1 - 0),1 - 0,2,Season: #15197,2.45,3.55,2.85,0,1.75,2.04,0
SPA - AJA,(1 - 0),2 - 0,2,Season: #15197,3.25,3.8,2.09,0,1.63,2.23,0
TWE - GRO,(1 - 0),3 - 0,2,Season: #15197,1.37,5.5,7.5,0,1.64,2.21,0
UTR - NEC,(1 - 1),2 - 1,2,Season: #15197,1.57,4.75,5,0,1.5,2.55,1
WIL - PSV,(0 - 1),0 - 2,2,Season: #15197,6,4.7,1.49,2,1.7,2.11,0
BEN - RIO,(1 - 0),1 - 0,2,Season: #15197,1.37,5.5,7.5,0,1.66,2.17,0
BRA - ETA,(0 - 0),2 - 1,2,Season: #15197,1.38,5.5,7.25,0,1.58,2.35,1
CAS - MOR,(3 - 1),3 - 2,2,Season: #15197,1.94,4.1,3.45,0,1.47,2.6,1
FAM - GUI,(0 - 1),0 - 2,2,Season: #15197,2.4,4.05,2.6,2,1.41,2.85,0
FAR - SAN,(0 - 0),1 - 0,2,Season: #15197,2.18,4.15,2.9,0,1.39,2.9,0
GIL - AVS,(3 - 1),4 - 1,2,Season: #15197,2.15,4.1,2.95,0,1.4,2.85,1
NAC - ARO,(0 - 1),0 - 2,2,Season: #15197,2.6,3.9,2.5,2,1.48,2.6,0
POR - EST,(0 - 1),1 - 1,2,Season: #15197,1.47,4.65,6.5,1,1.79,1.99,1
SPO - BOA,(2 - 0),2 - 1,2,Season: #15197,1.56,4.45,5.5,0,1.7,2.11,1
ARS - CHE,(0 - 0),1 - 1,3,Season: #15197,1.79,4.3,3.95,1,1.46,2.65,1
BHA - BRE,(0 - 0),1 - 2,3,Season: #15197,1.77,3.95,4.4,2,1.7,2.11,1
EVE - IPS,(1 - 0),1 - 2,3,Season: #15197,1.91,3.9,3.75,2,1.6,2.3,1
FUL - SOU,(0 - 1),1 - 1,3,Season: #15197,2.23,3.55,3.2,1,1.73,2.06,1
LEI - MUN,(1 - 0),2 - 0,3,Season: #15197,3.65,4.15,1.89,0,1.47,2.6,0
LIV - NEW,(1 - 2),3 - 2,3,Season: #15197,1.98,4.25,3.25,0,1.38,2.95,1
MCI - CRY,(0 - 0),0 - 1,3,Season: #15197,1.54,4.6,5.5,2,1.61,2.25,0
TOT - BOU,(1 - 1),1 - 1,3,Season: #15197,1.86,4,3.85,1,1.56,2.35,1
WHU - NOT,(1 - 1),1 - 1,3,Season: #15197,1.59,4.45,5.25,1,1.59,2.3,1
WOL - AST,(3 - 1),5 - 1,3,Season: #15197,2.85,3.75,2.35,0,1.57,2.35,1
ALA - VLL,(0 - 0),0 - 0,3,Season: #15197,1.92,3.5,4.2,1,1.82,1.94,0
ATH - BAR,(1 - 0),3 - 2,3,Season: #15197,1.96,3.6,3.9,0,1.71,2.09,1
ATM - VAL,(0 - 0),0 - 0,3,Season: #15197,1.56,4.2,6,1,1.75,2.03,0
BET - VIL,(1 - 0),1 - 1,3,Season: #15197,1.92,3.75,3.85,1,1.62,2.25,1
ESP - GIR,(1 - 0),3 - 1,3,Season: #15197,2.5,3.85,2.6,0,1.41,2.8,1
LAS - CEL,(0 - 1),1 - 3,3,Season: #15197,2.4,3.85,2.7,2,1.43,2.75,1
LEG - GET,(0 - 0),0 - 0,3,Season: #15197,1.75,3.6,5,1,1.97,1.8,0
MAL - OSA,(2 - 1),4 - 1,3,Season: #15197,2.03,3.75,3.45,0,1.54,2.4,1
RMA - RAY,(1 - 0),2 - 0,3,Season: #15197,1.35,4.95,9.5,0,1.99,1.78,0
RSO - SEV,(1 - 1),3 - 1,3,Season: #15197,1.62,4.15,5.25,0,1.67,2.16,1
CAG - EMP,(1 - 0),1 - 2,3,Season: #15197,2.35,4.05,2.7,2,1.35,3.1,1
FIO - PAR,(0 - 1),0 - 1,3,Season: #15197,1.78,3.85,4.4,2,1.66,2.17,0
GEN - MON,(1 - 1),1 - 1,3,Season: #15197,2.8,3.75,2.4,1,1.48,2.6,1
JUV - ATA,(0 - 0),0 - 0,3,Season: #15197,2.12,3.7,3.3,1,1.55,2.4,0
LAZ - BOL,(0 - 0),1 - 1,3,Season: #15197,2.06,3.75,3.4,1,1.54,2.4,1
LEC - INT,(0 - 1),0 - 1,3,Season: #15197,6.5,4.15,1.54,2,1.89,1.87,0
ROM - MIL,(1 - 1),2 - 1,3,Season: #15197,3,3.45,2.4,0,1.69,2.13,1
TOR - COM,(3 - 1),4 - 1,3,Season: #15197,1.97,3.6,3.8,0,1.69,2.12,1
VEN - UDI,(0 - 0),1 - 1,3,Season: #15197,2.6,3.5,2.65,1,1.62,2.25,1
VER - NAP,(1 - 0),1 - 1,3,Season: #15197,4.6,3.9,1.75,1,1.69,2.13,1
BOC - STP,(1 - 0),3 - 1,3,Season: #15197,1.99,4.05,3.35,0,1.5,2.55,1
FCB - AUG,(2 - 3),5 - 3,3,Season: #15197,1.36,5.75,7.25,0,1.47,2.65,1
KIE - UNI,(1 - 0),2 - 0,3,Season: #15197,2.12,4.2,2.95,0,1.38,2.95,0
LEV - WER,(0 - 0),1 - 0,3,Season: #15197,1.45,4.7,7,0,1.83,1.93,0
MAI - HEI,(0 - 0),1 - 0,3,Season: #15197,2.3,4.2,2.7,0,1.35,3.1,0
MON - HOF,(0 - 0),1 - 1,3,Season: #15197,1.86,4.1,3.75,1,1.52,2.45,1
RBL - DOR,(2 - 1),3 - 1,3,Season: #15197,1.94,4,3.55,0,1.56,2.4,1
STU - EIN,(2 - 1),3 - 1,3,Season: #15197,1.99,3.95,3.45,0,1.55,2.4,1
WOL - FRE,(1 - 0),4 - 5,3,Season: #15197,2.22,3.55,3.15,2,1.75,2.04,1
ANG - NAN,(0 - 0),1 - 3,3,Season: #15197,1.8,4.4,3.8,2,1.41,2.85,1
AUX - TOU,(1 - 2),5 - 3,3,Season: #15197,2.18,4.15,2.9,0,1.4,2.9,1
LIL - MPR,(2 - 0),3 - 0,3,Season: #15197,1.63,4.5,4.75,0,1.52,2.45,0
MAR - ASM,(1 - 0),2 - 0,3,Season: #15197,2.03,3.65,3.55,0,1.74,2.04,0
NIC - BRE,(1 - 2),1 - 2,3,Season: #15197,1.66,4.6,4.4,2,1.44,2.7,1
PSG - REI,(0 - 0),1 - 0,3,Season: #15197,1.51,4.65,5.75,0,1.65,2.19,0
REN - LEN,(2 - 1),2 - 1,3,Season: #15197,2.21,3.7,3.1,0,1.63,2.22,1
STE - LYO,(1 - 1),1 - 2,3,Season: #15197,2.4,4,2.65,2,1.43,2.75,1
STR - HAV,(1 - 0),2 - 1,3,Season: #15197,1.77,4.25,4.1,0,1.53,2.45,1
FOR - FEY,(3 - 1),5 - 2,3,Season: #15197,3.85,3.55,1.97,0,1.93,1.84,1
GAE - TWE,(0 - 3),1 - 6,3,Season: #15197,3.05,3.75,2.23,2,1.65,2.2,1
GRO - AZA,(0 - 2),0 - 3,3,Season: #15197,3.7,4.1,1.89,2,1.55,2.4,0
NAC - RKC,(3 - 1),5 - 1,3,Season: #15197,2.04,4.3,3.1,0,1.38,3,1
NEC - HEE,(1 - 1),3 - 1,3,Season: #15197,2.04,4.45,3.05,0,1.32,3.25,1
PSV - PEC,(0 - 0),3 - 2,3,Season: #15197,1.28,5.75,11.5,0,2.06,1.73,1
SPA - HER,(0 - 1),2 - 1,3,Season: #15197,1.85,4.05,3.9,0,1.6,2.3,1
UTR - ALM,(2 - 0),6 - 0,3,Season: #15197,1.43,5,6.5,0,1.68,2.15,0
WIL - AJA,(0 - 1),0 - 2,3,Season: #15197,4.55,4.6,1.64,2,1.49,2.55,0
BEN - SAN,(0 - 0),1 - 0,3,Season: #15197,1.28,6.25,9.5,0,1.66,2.17,0
BOA - ETA,(1 - 2),2 - 5,3,Season: #15197,1.6,4.6,4.95,2,1.52,2.45,1
BRA - AVS,(0 - 0),1 - 0,3,Season: #15197,1.45,4.95,6.5,0,1.64,2.21,0
CAS - GUI,(0 - 0),0 - 1,3,Season: #15197,2.8,3.95,2.3,2,1.46,2.65,0
FAR - POR,(2 - 3),3 - 4,3,Season: #15197,5.25,4.3,1.6,2,1.68,2.13,1
GIL - FAM,(1 - 3),3 - 4,3,Season: #15197,2.3,4.2,2.65,2,1.34,3.15,1
MOR - ARO,(1 - 1),2 - 1,3,Season: #15197,2.6,3.7,2.55,0,1.58,2.35,1
NAC - EST,(1 - 1),1 - 1,3,Season: #15197,2.6,4.05,2.45,1,1.42,2.8,1
RIO - SPO,(1 - 2),1 - 3,3,Season: #15197,4.05,4.2,1.79,2,1.53,2.45,1
ARS - FUL,(1 - 0),1 - 1,4,Season: #15197,1.4,5,7.25,1,1.71,2.09,1
BRE - CHE,(0 - 2),1 - 2,4,Season: #15197,2.8,3.7,2.4,2,1.58,2.3,1
IPS - BHA,(0 - 0),0 - 1,4,Season: #15197,3.5,4,1.97,2,1.52,2.5,0
LIV - WOL,(2 - 1),2 - 1,4,Season: #15197,1.6,4.55,5,0,1.53,2.45,1
MCI - AST,(0 - 0),0 - 1,4,Season: #15197,1.8,4.25,3.9,2,1.47,2.6,0
NEW - EVE,(1 - 1),1 - 2,4,Season: #15197,1.58,4.5,5.25,2,1.59,2.3,1
NOT - CRY,(0 - 0),2 - 2,4,Season: #15197,2.55,3.75,2.6,1,1.56,2.4,1
SOU - MUN,(0 - 3),0 - 3,4,Season: #15197,3.25,3.7,2.15,2,1.64,2.2,0
TOT - LEI,(0 - 0),1 - 2,4,Season: #15197,1.44,5,6.25,2,1.54,2.4,1
WHU - BOU,(0 - 0),2 - 1,4,Season: #15197,2.03,3.8,3.45,0,1.6,2.3,1
ALA - LEG,(1 - 0),2 - 0,4,Season: #15197,2.03,3.25,4.05,0,2,1.77,0
BET - ATM,(0 - 3),1 - 4,4,Season: #15197,2.6,3.35,2.75,2,1.72,2.07,1
CEL - ATH,(0 - 2),1 - 3,4,Season: #15197,3.05,3.4,2.4,2,1.71,2.09,1
ESP - BAR,(3 - 1),3 - 2,4,Season: #15197,3,3.95,2.16,0,1.4,2.9,1
GIR - GET,(0 - 1),2 - 1,4,Season: #15197,1.45,4.6,7.25,0,1.77,2,1
MAL - LAS,(2 - 1),3 - 3,4,Season: #15197,1.88,3.75,4,1,1.63,2.23,1
OSA - SEV,(1 - 1),1 - 2,4,Season: #15197,2.35,3.95,2.75,2,1.39,2.9,1
RSO - RMA,(1 - 2),1 - 3,4,Season: #15197,2.4,3.4,3,2,1.7,2.11,1
VAL - RAY,(2 - 0),5 - 2,4,Season: #15197,1.7,3.85,4.95,0,1.75,2.03,1
VIL - VLL,(0 - 0),0 - 0,4,Season: #15197,1.67,4.1,4.9,1,1.62,2.24,0
ATA - MIL,(0 - 1),2 - 3,4,Season: #15197,2.85,3.5,2.45,2,1.63,2.22,1
CAG - INT,(0 - 2),3 - 4,4,Season: #15197,7.25,4.85,1.42,2,1.7,2.11,1
EMP - COM,(1 - 0),1 - 1,4,Season: #15197,2.4,3.7,2.8,1,1.53,2.45,1
JUV - UDI,(1 - 0),2 - 1,4,Season: #15197,1.63,3.95,5.5,0,1.85,1.92,1
LAZ - FIO,(0 - 0),0 - 0,4,Season: #15197,2.14,3.65,3.3,1,1.6,2.3,0
LEC - BOL,(0 - 2),0 - 2,4,Season: #15197,3.05,3.8,2.2,2,1.49,2.55,0
MON - TOR,(0 - 1),1 - 2,4,Season: #15197,2.6,3.4,2.75,2,1.73,2.07,1
NAP - GEN,(0 - 0),0 - 0,4,Season: #15197,1.45,4.85,6.5,1,1.6,2.3,0
PAR - ROM,(1 - 1),1 - 3,4,Season: #15197,3.75,3.8,1.94,2,1.58,2.35,1
VER - VEN,(0 - 1),1 - 2,4,Season: #15197,2.23,3.7,3.05,2,1.54,2.45,1
AUG - DOR,(1 - 1),2 - 2,4,Season: #15197,3.35,4.3,1.94,1,1.39,2.9,1
BOC - HEI,(0 - 1),1 - 3,4,Season: #15197,2.06,4.05,3.2,2,1.46,2.65,1
EIN - RBL,(0 - 0),0 - 1,4,Season: #15197,2.45,3.7,2.7,2,1.62,2.25,0
FCB - KIE,(1 - 1),1 - 1,4,Season: #15197,1.32,6,8,1,1.52,2.5,1
FRE - MON,(0 - 1),0 - 1,4,Season: #15197,2.35,3.65,2.9,2,1.67,2.15,0
HOF - LEV,(1 - 0),2 - 0,4,Season: #15197,3.3,3.7,2.11,0,1.68,2.14,0
STP - WER,(1 - 3),1 - 3,4,Season: #15197,2.2,3.95,2.95,2,1.49,2.55,1
STU - MAI,(1 - 0),5 - 1,4,Season: #15197,1.38,5.75,6.75,0,1.47,2.6,1
WOL - UNI,(1 - 1),1 - 2,4,Season: #15197,1.75,4.2,4.2,2,1.55,2.4,1
ANG - STE,(0 - 1),1 - 1,4,Season: #15197,2.23,4.05,2.85,1,1.44,2.7,1
BRE - REN,(0 - 2),1 - 3,4,Season: #15197,2.5,4.05,2.55,2,1.41,2.85,1
LEN - NAN,(2 - 0),5 - 1,4,Season: #15197,1.46,4.9,6.25,0,1.63,2.22,1
LIL - LYO,(1 - 1),1 - 3,4,Season: #15197,1.89,4.15,3.6,2,1.5,2.55,1
MPR - AUX,(1 - 0),1 - 3,4,Season: #15197,1.71,4.5,4.15,2,1.43,2.75,1
PSG - MAR,(0 - 0),4 - 1,4,Season: #15197,1.97,3.7,3.75,0,1.77,2.01,1
REI - NIC,(0 - 0),1 - 1,4,Season: #15197,2.17,4,3,1,1.47,2.6,1
STR - ASM,(0 - 1),0 - 1,4,Season: #15197,3.4,3.8,2.04,2,1.63,2.23,0
TOU - HAV,(3 - 0),5 - 0,4,Season: #15197,1.66,4.55,4.4,0,1.45,2.7,0
ALM - HEE,(0 - 1),0 - 2,4,Season: #15197,2.55,4.1,2.45,2,1.41,2.85,0
AZA - GAE,(1 - 1),2 - 1,4,Season: #15197,1.53,4.5,5.75,0,1.77,2.01,1
FEY - NAC,(0 - 0),3 - 0,4,Season: #15197,1.28,6,10.5,0,1.93,1.83,0
FOR - NEC,(0 - 1),2 - 2,4,Season: #15197,2.09,3.85,3.25,1,1.61,2.25,1
GRO - UTR,(0 - 1),2 - 1,4,Season: #15197,3.15,4.1,2.06,0,1.46,2.65,1
HER - WIL,(0 - 1),0 - 1,4,Season: #15197,1.74,4.5,4,2,1.43,2.75,0
PEC - AJA,(0 - 2),2 - 5,4,Season: #15197,3.85,4,1.86,2,1.62,2.24,1
SPA - RKC,(2 - 0),3 - 0,4,Season: #15197,1.71,4.55,4.1,0,1.41,2.8,0
TWE - PSV,(0 - 1),0 - 3,4,Season: #15197,2.75,3.45,2.55,2,1.85,1.91,0
AVS - BOA,(1 - 1),2 - 2,4,Season: #15197,2.65,3.8,2.45,1,1.54,2.45,1
BEN - POR,(3 - 1),6 - 1,4,Season: #15197,2.17,3.6,3.25,0,1.74,2.04,1
EST - MOR,(1 - 0),1 - 0,4,Season: #15197,1.71,4.3,4.4,0,1.55,2.4,0
ETA - SPO,(2 - 1),3 - 2,4,Season: #15197,4.65,4.35,1.66,0,1.56,2.35,1
FAM - BRA,(2 - 3),3 - 4,4,Season: #15197,3.1,4,2.11,2,1.46,2.65,1
GIL - CAS,(0 - 1),0 - 2,4,Season: #15197,2.05,4.2,3.15,2,1.39,2.9,0
GUI - ARO,(2 - 0),3 - 0,4,Season: #15197,1.85,4,3.95,0,1.61,2.25,0
NAC - FAR,(1 - 1),5 - 3,4,Season: #15197,1.93,4.3,3.4,0,1.39,2.9,1
SAN - RIO,(0 - 0),4 - 0,4,Season: #15197,2.2,4.25,2.8,0,1.34,3.2,0
ARS - MUN,(0 - 2),0 - 2,5,Season: #15197,1.82,4.1,3.9,2,1.52,2.45,0
BHA - CHE,(2 - 0),3 - 1,5,Season: #15197,2.11,4.1,3.05,0,1.41,2.85,1
BRE - FUL,(1 - 1),2 - 2,5,Season: #15197,1.96,3.65,3.85,1,1.78,1.99,1
CRY - BOU,(2 - 1),2 - 2,5,Season: #15197,2.35,3.65,2.85,1,1.63,2.23,1
EVE - WOL,(1 - 0),2 - 3,5,Season: #15197,2.3,3.6,3,2,1.66,2.17,1
IPS - NEW,(0 - 0),4 - 1,5,Season: #15197,3.6,4,1.93,0,1.52,2.5,1
LIV - MCI,(2 - 4),3 - 5,5,Season: #15197,2.3,4.15,2.7,2,1.37,3,1
NOT - AST,(0 - 1),1 - 3,5,Season: #15197,3.4,4,1.99,2,1.49,2.55,1
TOT - SOU,(0 - 0),1 - 0,5,Season: #15197,1.61,4.25,5.25,0,1.7,2.1,0
WHU - LEI,(0 - 2),2 - 2,5,Season: #15197,1.54,4.65,5.5,1,1.56,2.4,1
ATM - VLL,(0 - 1),2 - 1,5,Season: #15197,1.42,4.65,7.75,0,1.85,1.92,1
ESP - ATH,(0 - 2),0 - 2,5,Season: #15197,3.25,3.5,2.21,2,1.67,2.16,0
GET - BAR,(0 - 1),2 - 2,5,Season: #15197,3.85,3.7,1.93,1,1.64,2.21,1
GIR - ALA,(0 - 0),1 - 1,5,Season: #15197,1.78,3.75,4.6,1,1.75,2.04,1
LEG - VIL,(0 - 1),0 - 1,5,Season: #15197,2.35,3.4,3.05,2,1.71,2.09,0
MAL - CEL,(0 - 1),1 - 2,5,Season: #15197,2.35,3.5,3,2,1.62,2.24,1
OSA - RMA,(1 - 1),1 - 1,5,Season: #15197,4.15,4.05,1.79,1,1.5,2.55,1
RAY - BET,(0 - 1),1 - 5,5,Season: #15197,2.65,3.3,2.7,2,1.75,2.03,1
SEV - LAS,(3 - 2),5 - 3,5,Season: #15197,1.48,4.8,6,0,1.54,2.45,1
VAL - RSO,(0 - 2),0 - 5,5,Season: #15197,2.45,3.5,2.8,2,1.62,2.24,0
BOL - CAG,(1 - 1),2 - 2,5,Season: #15197,1.64,4.6,4.5,1,1.38,2.95,1
EMP - MON,(0 - 1),2 - 3,5,Season: #15197,2.7,3.6,2.55,2,1.58,2.35,1
FIO - LEC,(0 - 1),1 - 2,5,Season: #15197,1.78,4,4.3,2,1.58,2.35,1
INT - COM,(0 - 0),1 - 0,5,Season: #15197,1.39,4.7,8.75,0,2.02,1.76,0
JUV - MIL,(1 - 0),3 - 1,5,Season: #15197,2.65,3.35,2.7,0,1.75,2.03,1
LAZ - ROM,(0 - 0),1 - 1,5,Season: #15197,2.35,3.7,2.85,1,1.53,2.45,1
NAP - TOR,(2 - 1),2 - 2,5,Season: #15197,1.85,3.65,4.35,1,1.79,1.99,1
PAR - ATA,(0 - 3),1 - 4,5,Season: #15197,3.9,3.95,1.87,2,1.54,2.4,1
UDI - VER,(3 - 0),3 - 0,5,Season: #15197,2.21,3.4,3.35,0,1.76,2.02,0
VEN - GEN,(0 - 0),1 - 3,5,Season: #15197,2.3,3.9,2.8,2,1.41,2.85,1
AUG - EIN,(0 - 0),0 - 2,5,Season: #15197,3.05,4.05,2.12,2,1.45,2.7,0
FCB - UNI,(3 - 0),4 - 1,5,Season: #15197,1.36,5.75,7.25,0,1.47,2.6,1
KIE - DOR,(0 - 1),1 - 1,5,Season: #15197,3.65,4.3,1.85,1,1.43,2.75,1
LEV - FRE,(3 - 0),3 - 0,5,Season: #15197,1.63,3.95,5.5,0,1.98,1.79,0
RBL - MAI,(0 - 0),1 - 1,5,Season: #15197,1.32,6,8.25,1,1.58,2.35,1
STP - HOF,(0 - 2),0 - 3,5,Season: #15197,2.5,3.95,2.6,2,1.47,2.65,0
STU - BOC,(2 - 0),3 - 0,5,Season: #15197,1.54,4.7,5.5,0,1.55,2.4,0
WER - HEI,(2 - 0),3 - 1,5,Season: #15197,2,4.1,3.3,0,1.47,2.6,1
WOL - MON,(2 - 0),4 - 1,5,Season: #15197,2.4,3.65,2.8,0,1.66,2.17,1
HAV - AUX,(0 - 2),1 - 3,5,Season: #15197,2.21,4.15,2.85,2,1.39,2.95,1
LIL - ANG,(1 - 0),2 - 2,5,Season: #15197,1.52,4.75,5.5,1,1.56,2.35,1
MPR - LYO,(0 - 0),2 - 2,5,Season: #15197,2.4,4,2.6,1,1.44,2.7,1
NAN - BRE,(1 - 1),1 - 2,5,Season: #15197,2.3,4.25,2.65,2,1.34,3.2,1
NIC - MAR,(0 - 1),1 - 2,5,Season: #15197,2.6,3.65,2.6,2,1.63,2.23,1
REI - REN,(1 - 0),1 - 0,5,Season: #15197,2.18,4,2.95,0,1.48,2.6,0
STE - LEN,(1 - 1),1 - 2,5,Season: #15197,2.6,3.7,2.55,2,1.6,2.3,1
STR - PSG,(0 - 0),0 - 0,5,Season: #15197,4.1,3.95,1.82,1,1.67,2.16,0
TOU - ASM,(0 - 0),1 - 2,5,Season: #15197,3.2,3.95,2.09,2,1.52,2.45,1
ALM - FOR,(0 - 0),0 - 2,5,Season: #15197,2.45,3.55,2.85,2,1.75,2.04,0
GAE - UTR,(0 - 0),2 - 2,5,Season: #15197,2.7,3.8,2.45,1,1.58,2.35,1
HEE - GRO,(2 - 1),4 - 1,5,Season: #15197,1.6,4.95,4.55,0,1.37,3.05,1
NEC - NAC,(0 - 0),2 - 1,5,Season: #15197,1.69,4.45,4.3,0,1.49,2.55,1
PEC - HER,(1 - 0),2 - 2,5,Season: #15197,2.06,3.95,3.25,1,1.56,2.35,1
PSV - AZA,(1 - 2),1 - 2,5,Season: #15197,1.76,3.8,4.7,2,1.95,1.82,1
RKC - FEY,(0 - 0),0 - 0,5,Season: #15197,4.5,4.5,1.66,1,1.5,2.5,0
TWE - AJA,(0 - 1),1 - 1,5,Season: #15197,2.22,3.7,3.05,1,1.65,2.19,1
WIL - SPA,(0 - 0),0 - 0,5,Season: #15197,2.55,4.05,2.45,1,1.43,2.75,0
AVS - SPO,(1 - 0),3 - 1,5,Season: #15197,4.3,4.1,1.75,0,1.63,2.23,1
BOA - FAM,(1 - 0),2 - 2,5,Season: #15197,1.77,4.25,4.05,1,1.49,2.55,1
CAS - BRA,(0 - 1),0 - 2,5,Season: #15197,3.65,4.05,1.9,2,1.53,2.45,0
ETA - RIO,(0 - 1),1 - 2,5,Season: #15197,2.2,4.15,2.85,2,1.37,3,1
GIL - ARO,(0 - 2),2 - 2,5,Season: #15197,2.5,3.9,2.6,1,1.49,2.55,1
GUI - EST,(2 - 2),2 - 2,5,Season: #15197,1.83,4.1,3.9,1,1.54,2.45,1
MOR - FAR,(1 - 0),2 - 3,5,Season: #15197,1.96,4.1,3.45,2,1.48,2.6,1
NAC - BEN,(1 - 3),1 - 3,5,Season: #15197,4.9,4.55,1.6,2,1.52,2.45,1
POR - SAN,(1 - 0),2 - 1,5,Season: #15197,1.28,6.25,9.5,0,1.68,2.14,1
ARS - TOT,(1 - 1),3 - 1,6,Season: #15197,1.79,4.15,4.05,0,1.52,2.45,1
AST - BOU,(0 - 0),0 - 0,6,Season: #15197,1.86,4,3.85,1,1.56,2.4,0
CHE - FUL,(2 - 0),2 - 2,6,Season: #15197,1.52,4.75,5.5,1,1.55,2.4,1
EVE - MCI,(1 - 1),1 - 3,6,Season: #15197,3.7,4,1.89,2,1.54,2.4,1
IPS - WOL,(0 - 0),1 - 1,6,Season: #15197,2.55,3.6,2.65,1,1.63,2.23,1
LEI - CRY,(0 - 1),2 - 1,6,Season: #15197,2.65,3.8,2.5,0,1.52,2.45,1
LIV - NOT,(1 - 1),3 - 3,6,Season: #15197,1.41,5.5,6.5,1,1.49,2.55,1
MUN - BRE,(2 - 1),2 - 2,6,Season: #15197,1.73,4,4.6,1,1.71,2.09,1
NEW - BHA,(2 - 0),4 - 0,6,Season: #15197,2.03,4.05,3.25,0,1.46,2.65,0
WHU - SOU,(1 - 0),2 - 0,6,Season: #15197,1.73,3.95,4.6,0,1.73,2.06,0
ALA - BAR,(1 - 0),2 - 2,6,Season: #15197,2.75,3.45,2.55,1,1.67,2.16,1
ATM - LEG,(0 - 0),1 - 0,6,Season: #15197,1.5,4.15,7.25,0,2.01,1.77,0
BET - RSO,(1 - 1),1 - 1,6,Season: #15197,2.35,3.45,3.1,1,1.69,2.13,1
CEL - SEV,(1 - 0),3 - 0,6,Season: #15197,2.1,3.85,3.25,0,1.47,2.6,0
ESP - GET,(1 - 1),2 - 1,6,Season: #15197,1.72,3.95,4.7,0,1.64,2.2,1
LAS - RMA,(1 - 1),1 - 2,6,Season: #15197,4.85,4.15,1.67,2,1.59,2.3,1
MAL - ATH,(0 - 0),2 - 0,6,Season: #15197,3.8,3.25,2.12,0,1.98,1.8,0
OSA - VAL,(0 - 0),3 - 1,6,Season: #15197,2.45,3.85,2.65,0,1.41,2.8,1
RAY - VLL,(2 - 0),2 - 1,6,Season: #15197,2.12,3.45,3.5,0,1.73,2.06,1
VIL - GIR,(1 - 0),2 - 0,6,Season: #15197,2.01,3.85,3.5,0,1.51,2.5,0
BOL - COM,(2 - 1),4 - 2,6,Season: #15197,1.86,3.95,3.9,0,1.54,2.45,1
FIO - CAG,(0 - 1),1 - 2,6,Season: #15197,1.63,4.55,4.7,2,1.43,2.75,1
JUV - PAR,(0 - 0),0 - 0,6,Season: #15197,1.52,4.4,6.25,1,1.72,2.07,0
